연료원,지역,거래일,충전량 합계(Wh),방전량 합계(Wh)
ESS,전라남도,2024-07-14,866252715,752877992
ESS,전라북도,2024-07-14,233465616,201678497
ESS,제주도,2024-07-14,34282612,37927331
ESS,충청남도,2024-07-14,522022914,460269576
ESS,충청북도,2024-07-14,159985340,142007122
ESS,강원도,2024-07-15,272098878,257703389
ESS,경기도,2024-07-15,92450514,80869394
ESS,경상남도,2024-07-15,74235141,61952240
ESS,경상북도,2024-07-15,285435321,278098269
ESS,광주시,2024-07-15,10665080,9259000
ESS,대구시,2024-07-15,8194792,6843136
ESS,대전시,2024-07-15,243480,192360
ESS,부산시,2024-07-15,8882024,7696024
ESS,서울시,2024-07-15,683720,591680
ESS,세종시,2024-07-15,7598080,6730900
ESS,울산시,2024-07-15,791520,470060
ESS,인천시,2024-07-15,25243589,25106797
ESS,전라남도,2024-07-15,2179540215,1927730080
ESS,전라북도,2024-07-15,270861020,234949749
ESS,제주도,2024-07-15,29375246,14032348
ESS,충청남도,2024-07-15,505169509,446541058
ESS,충청북도,2024-07-15,196318615,173518605
ESS,강원도,2024-07-16,316808144,266256204
ESS,경기도,2024-07-16,73713454,63970381
ESS,경상남도,2024-07-16,47643205,29631038
ESS,경상북도,2024-07-16,299434861,199367128
ESS,광주시,2024-07-16,3188320,2360240
ESS,대구시,2024-07-16,10516088,8992540
ESS,대전시,2024-07-16,144200,106240
ESS,부산시,2024-07-16,2572604,2090144
ESS,서울시,2024-07-16,325800,260840
ESS,세종시,2024-07-16,2288960,1983500
ESS,울산시,2024-07-16,1123620,809160
ESS,인천시,2024-07-16,29491799,15601163
ESS,전라남도,2024-07-16,711311259,595147767
ESS,전라북도,2024-07-16,126416681,109465903
ESS,제주도,2024-07-16,78576708,70600160
ESS,충청남도,2024-07-16,163552704,137412195
ESS,충청북도,2024-07-16,126478870,110709025
ESS,강원도,2024-07-17,131578197,116319737
ESS,경기도,2024-07-17,42431957,35033190
ESS,경상남도,2024-07-17,102508180,84634163
ESS,경상북도,2024-07-17,329982296,293664498
ESS,광주시,2024-07-17,8618160,7442160
ESS,대구시,2024-07-17,9329754,7945014
ESS,대전시,2024-07-17,248320,195720
ESS,부산시,2024-07-17,7849204,6678912
ESS,서울시,2024-07-17,249960,190960
ESS,세종시,2024-07-17,3994980,3440780
ESS,울산시,2024-07-17,1295200,930020
ESS,인천시,2024-07-17,29162546,17291943
ESS,전라남도,2024-07-17,1747396001,1540368405
ESS,전라북도,2024-07-17,220433242,191774510
ESS,제주도,2024-07-17,108950575,83423588
ESS,충청남도,2024-07-17,391316148,340256610
ESS,충청북도,2024-07-17,160377945,141085369
ESS,강원도,2024-07-18,80052765,50644150
ESS,경기도,2024-07-18,10076785,5661134
ESS,경상남도,2024-07-18,51272259,38989161
ESS,경상북도,2024-07-18,199158870,157076961
ESS,광주시,2024-07-18,3026600,2252280
ESS,대구시,2024-07-18,5626464,4540524
ESS,대전시,2024-07-18,109760,75120
ESS,부산시,2024-07-18,4985092,4185032
ESS,서울시,2024-07-18,66400,7960
ESS,세종시,2024-07-18,560200,379080
ESS,울산시,2024-07-18,942320,635660
ESS,인천시,2024-07-18,10154298,14323213
ESS,전라남도,2024-07-18,1026613506,890846641
ESS,전라북도,2024-07-18,90955017,74038960
ESS,제주도,2024-07-18,60512344,69009844
ESS,충청남도,2024-07-18,57993148,38169599
ESS,충청북도,2024-07-18,23272983,15699354
ESS,강원도,2024-07-19,352035718,314601251
ESS,경기도,2024-07-19,84091195,72720785
ESS,경상남도,2024-07-19,66927453,56461409
ESS,경상북도,2024-07-19,291373522,256863107
ESS,광주시,2024-07-19,6679960,5618600
ESS,대구시,2024-07-19,8757312,7340662
ESS,대전시,2024-07-19,156800,116880
ESS,부산시,2024-07-19,5919544,4695784
ESS,서울시,2024-07-19,656960,565200
ESS,세종시,2024-07-19,6052820,5087120
ESS,울산시,2024-07-19,1257940,897040
ESS,인천시,2024-07-19,35396399,24268733
ESS,전라남도,2024-07-19,1427147577,1287160463
ESS,전라북도,2024-07-19,167387379,141026917
ESS,제주도,2024-07-19,71050422,58962378
ESS,충청남도,2024-07-19,361239405,314142157
ESS,충청북도,2024-07-19,165488475,143995911
ESS,강원도,2024-07-20,243243632,202525902
ESS,경기도,2024-07-20,60334389,51494324
ESS,경상남도,2024-07-20,134999158,109716845
ESS,경상북도,2024-07-20,282592375,237102899
ESS,광주시,2024-07-20,8302720,7183720
ESS,대구시,2024-07-20,9184052,7773768
ESS,대전시,2024-07-20,235120,185120
ESS,부산시,2024-07-20,11150984,9790712
ESS,서울시,2024-07-20,618040,532960
ESS,세종시,2024-07-20,4709720,4161860
ESS,울산시,2024-07-20,1504500,1203140
ESS,인천시,2024-07-20,23001979,23330109
ESS,전라남도,2024-07-20,1950153736,1684819274
ESS,전라북도,2024-07-20,217208953,186892116
ESS,제주도,2024-07-20,76740444,60851658
ESS,충청남도,2024-07-20,411904602,360789990
ESS,충청북도,2024-07-20,115263691,100193720
ESS,강원도,2024-07-21,272871177,238142392
ESS,경기도,2024-07-21,69687363,59616703
ESS,경상남도,2024-07-21,159341892,139367658
ESS,경상북도,2024-07-21,377588671,333246497
ESS,광주시,2024-07-21,11211360,9752120
ESS,대구시,2024-07-21,12859492,11056094
ESS,대전시,2024-07-21,273520,215680
ESS,부산시,2024-07-21,13612308,12144032
ESS,서울시,2024-07-21,475720,400600
ESS,세종시,2024-07-21,6621100,5750260
ESS,울산시,2024-07-21,2157440,1603540
ESS,인천시,2024-07-21,34412479,18728843
ESS,전라남도,2024-07-21,2388724317,2130411301
ESS,전라북도,2024-07-21,267937170,234434692
ESS,제주도,2024-07-21,80521844,71325306
ESS,충청남도,2024-07-21,394504004,343291272
ESS,충청북도,2024-07-21,160736472,140500432
ESS,강원도,2024-07-22,176306542,162028647
ESS,경기도,2024-07-22,37129786,30550713
ESS,경상남도,2024-07-22,164354217,137615295
ESS,경상북도,2024-07-22,390379376,341910026
ESS,광주시,2024-07-22,11151120,9625640
ESS,대구시,2024-07-22,12757560,9790942
ESS,대전시,2024-07-22,235840,184000
ESS,부산시,2024-07-22,13987992,12797232
ESS,서울시,2024-07-22,204520,141880
ESS,세종시,2024-07-22,6553340,5797960
ESS,울산시,2024-07-22,1897100,1403980
ESS,인천시,2024-07-22,7151108,16375805
ESS,전라남도,2024-07-22,2306242858,2060927662
ESS,전라북도,2024-07-22,269261935,236808595
ESS,제주도,2024-07-22,94016447,78628580
ESS,충청남도,2024-07-22,271891351,232946443
ESS,충청북도,2024-07-22,161207851,140228614
ESS,강원도,2024-07-23,161737182,131170254
ESS,경기도,2024-07-23,25892829,19942875
ESS,경상남도,2024-07-23,129278427,116246045
ESS,경상북도,2024-07-23,290855012,253698058
ESS,광주시,2024-07-23,8084560,6853920
ESS,대구시,2024-07-23,8352176,8302116
ESS,대전시,2024-07-23,125680,87280
ESS,부산시,2024-07-23,14368344,10474296
ESS,서울시,2024-07-23,154480,103560
ESS,세종시,2024-07-23,1440120,981220
ESS,울산시,2024-07-23,2052900,1544980
ESS,인천시,2024-07-23,28114942,19294287
ESS,전라남도,2024-07-23,2107080656,1882773258
ESS,전라북도,2024-07-23,136445366,116260644
ESS,제주도,2024-07-23,89987473,78932109
ESS,충청남도,2024-07-23,128873489,106192718
ESS,충청북도,2024-07-23,63553763,52348110
ESS,강원도,2024-07-24,286720949,255236850
ESS,경기도,2024-07-24,66754463,56332650
ESS,경상남도,2024-07-24,141811491,121699923
ESS,경상북도,2024-07-24,344348576,299237605
ESS,광주시,2024-07-24,10858760,9564200
ESS,대구시,2024-07-24,11058086,9447720
ESS,대전시,2024-07-24,274680,214680
ESS,부산시,2024-07-24,8857756,10009640
ESS,서울시,2024-07-24,547160,469040
ESS,세종시,2024-07-24,6808660,6128740
ESS,울산시,2024-07-24,2082100,1541120
ESS,인천시,2024-07-24,33275221,27203108
ESS,전라남도,2024-07-24,2372172354,2139219477
ESS,전라북도,2024-07-24,287740661,249017969
ESS,제주도,2024-07-24,81052588,75535953
ESS,충청남도,2024-07-24,487472313,419756028
ESS,충청북도,2024-07-24,177666188,156804773
ESS,강원도,2024-07-25,341420248,314601632
ESS,경기도,2024-07-25,85549379,73790595
ESS,경상남도,2024-07-25,169046639,142095607
ESS,경상북도,2024-07-25,342950637,335651415
ESS,광주시,2024-07-25,10920000,9483560
ESS,대구시,2024-07-25,12727376,10969428
ESS,대전시,2024-07-25,263200,208480
ESS,부산시,2024-07-25,13870804,11849436
ESS,서울시,2024-07-25,617280,530040
ESS,세종시,2024-07-25,7919860,7025920
ESS,울산시,2024-07-25,2126800,1580180
ESS,인천시,2024-07-25,24252292,26179188
ESS,전라남도,2024-07-25,2165801700,1900780288
ESS,전라북도,2024-07-25,280355175,242821967
ESS,제주도,2024-07-25,94645047,80976289
ESS,충청남도,2024-07-25,521778379,461498646
ESS,충청북도,2024-07-25,206827697,183634186
ESS,강원도,2024-07-26,352408048,305369195
ESS,경기도,2024-07-26,87709869,75433594
ESS,경상남도,2024-07-26,119628570,101752171
ESS,경상북도,2024-07-26,372539549,286227902
ESS,광주시,2024-07-26,8587480,7245240
ESS,대구시,2024-07-26,11999196,10354838
ESS,대전시,2024-07-26,201760,154040
ESS,부산시,2024-07-26,13554380,12424896
ESS,서울시,2024-07-26,695840,603920
ESS,세종시,2024-07-26,7547080,6696900
ESS,울산시,2024-07-26,2130700,1577960
ESS,인천시,2024-07-26,36121983,30235413
ESS,전라남도,2024-07-26,1374866641,1217362151
ESS,전라북도,2024-07-26,229608813,201028237
ESS,제주도,2024-07-26,88314075,73344309
ESS,충청남도,2024-07-26,493454008,433652311
ESS,충청북도,2024-07-26,204102192,181209733
ESS,강원도,2024-07-27,289252733,255025958
ESS,경기도,2024-07-27,71832894,63023972
ESS,경상남도,2024-07-27,138594834,115924496
ESS,경상북도,2024-07-27,385073210,331596402
ESS,광주시,2024-07-27,9488120,8317680
ESS,대구시,2024-07-27,10809896,9225948
ESS,대전시,2024-07-27,198840,149840
ESS,부산시,2024-07-27,13286744,11725964
ESS,서울시,2024-07-27,525480,450760
ESS,세종시,2024-07-27,6410480,5639960
ESS,울산시,2024-07-27,2015700,1452080
ESS,인천시,2024-07-27,34627865,21076277
ESS,전라남도,2024-07-27,2201371871,1959309316
ESS,전라북도,2024-07-27,225867941,195042893
ESS,제주도,2024-07-27,96109028,84558130
ESS,충청남도,2024-07-27,485397524,424464713
ESS,충청북도,2024-07-27,181978230,159884626
ESS,강원도,2024-07-28,328223114,287176510
ESS,경기도,2024-07-28,79397129,68632639
ESS,경상남도,2024-07-28,157978337,138783729
ESS,경상북도,2024-07-28,401235580,353099685
ESS,광주시,2024-07-28,10909040,9460080
ESS,대구시,2024-07-28,11448828,9801206
ESS,대전시,2024-07-28,274920,215400
ESS,부산시,2024-07-28,14745608,12706508
ESS,서울시,2024-07-28,715440,618600
ESS,세종시,2024-07-28,8390240,7482680
ESS,울산시,2024-07-28,2059200,1450540
ESS,인천시,2024-07-28,31119648,25087273
ESS,전라남도,2024-07-28,2422144603,2156635248
ESS,전라북도,2024-07-28,288978494,253416908
ESS,제주도,2024-07-28,81208423,85328640
ESS,충청남도,2024-07-28,523225035,467060350
ESS,충청북도,2024-07-28,208955977,184518527
ESS,강원도,2024-07-29,169856911,147962826
ESS,경기도,2024-07-29,30224372,24158954
ESS,경상남도,2024-07-29,168990277,140663588
ESS,경상북도,2024-07-29,399749578,344354997
ESS,광주시,2024-07-29,10963520,9527120
ESS,대구시,2024-07-29,11698392,10026986
ESS,대전시,2024-07-29,272680,215760
ESS,부산시,2024-07-29,13765292,12194768
ESS,서울시,2024-07-29,110040,65920
ESS,세종시,2024-07-29,7837640,6976980
ESS,울산시,2024-07-29,1921200,1477440
ESS,인천시,2024-07-29,18660489,15913991
ESS,전라남도,2024-07-29,2375821154,2148209016
ESS,전라북도,2024-07-29,282242781,248108116
ESS,제주도,2024-07-29,60349356,56445582
ESS,충청남도,2024-07-29,457329482,402055539
ESS,충청북도,2024-07-29,147373889,131580294
ESS,강원도,2024-07-30,154778280,128091912
ESS,경기도,2024-07-30,56420975,47197180
ESS,경상남도,2024-07-30,165398880,143600990
ESS,경상북도,2024-07-30,367995349,323080128
ESS,광주시,2024-07-30,11142320,9581080
ESS,대구시,2024-07-30,11841170,10168072
ESS,대전시,2024-07-30,273000,215760
ESS,부산시,2024-07-30,13989016,10599480
ESS,서울시,2024-07-30,754080,646120
ESS,세종시,2024-07-30,7320020,6511640
ESS,울산시,2024-07-30,2040100,1571740
ESS,인천시,2024-07-30,31259671,25909944
ESS,전라남도,2024-07-30,2406364767,2156405632
ESS,전라북도,2024-07-30,283995474,249800463
ESS,제주도,2024-07-30,29837357,24466256
ESS,충청남도,2024-07-30,472438569,417231265
ESS,충청북도,2024-07-30,127918865,110010159
ESS,강원도,2024-07-31,351934451,322331744
ESS,경기도,2024-07-31,82768516,71467001
ESS,경상남도,2024-07-31,156856034,138744737
ESS,경상북도,2024-07-31,377116628,348375903
ESS,광주시,2024-07-31,10423880,6858720
ESS,대구시,2024-07-31,11934416,10253316
ESS,대전시,2024-07-31,258280,202680
ESS,부산시,2024-07-31,11994792,9874320
ESS,서울시,2024-07-31,668120,577880
ESS,세종시,2024-07-31,8131340,7205800
ESS,울산시,2024-07-31,1968700,1410840
ESS,인천시,2024-07-31,34576654,25504805
ESS,전라남도,2024-07-31,2439159912,2127300428
ESS,전라북도,2024-07-31,293329189,255972697
ESS,제주도,2024-07-31,59086281,46515236
ESS,충청남도,2024-07-31,521030264,455856358
ESS,충청북도,2024-07-31,210172629,185208426
ESS,강원도,2024-08-01,314602568,270660802
ESS,경기도,2024-08-01,75334615,64900824
ESS,경상남도,2024-08-01,152069394,134702075
ESS,경상북도,2024-08-01,387227731,329538765
ESS,광주시,2024-08-01,8165480,6831960
ESS,대구시,2024-08-01,11560138,9899550
ESS,대전시,2024-08-01,274320,214920
ESS,부산시,2024-08-01,11300808,10389540
ESS,서울시,2024-08-01,473160,402400
ESS,세종시,2024-08-01,7647280,6792540
ESS,울산시,2024-08-01,2191000,1632900
ESS,인천시,2024-08-01,29248292,23478784
ESS,전라남도,2024-08-01,2366373682,2139949063
ESS,전라북도,2024-08-01,287583030,251737950
ESS,제주도,2024-08-01,74374779,65619768
ESS,충청남도,2024-08-01,493794748,437675152
ESS,충청북도,2024-08-01,199450567,178631379
ESS,강원도,2024-08-02,298170512,262819264
ESS,경기도,2024-08-02,65869088,56057018
ESS,경상남도,2024-08-02,163240695,137797147
ESS,경상북도,2024-08-02,371995707,338432864
ESS,광주시,2024-08-02,7700080,8661880
ESS,대구시,2024-08-02,11765824,10081268
ESS,대전시,2024-08-02,274120,214960
ESS,부산시,2024-08-02,11246264,9869440
ESS,서울시,2024-08-02,527480,446480
ESS,세종시,2024-08-02,8286280,7335180
ESS,울산시,2024-08-02,2106860,1657100
ESS,인천시,2024-08-02,18554475,22648811
ESS,전라남도,2024-08-02,2287838637,2067760560
ESS,전라북도,2024-08-02,288237529,252925371
ESS,제주도,2024-08-02,50554510,47736526
ESS,충청남도,2024-08-02,477371270,421866169
ESS,충청북도,2024-08-02,204272862,180075527
ESS,강원도,2024-08-03,359852243,329423969
ESS,경기도,2024-08-03,84064680,72481660
ESS,경상남도,2024-08-03,155710063,138559453
ESS,경상북도,2024-08-03,368224742,341221327
ESS,광주시,2024-08-03,10480200,9051160
ESS,대구시,2024-08-03,12801620,11893402
ESS,대전시,2024-08-03,276560,216000
ESS,부산시,2024-08-03,11267120,9878840
ESS,서울시,2024-08-03,797080,699280
ESS,세종시,2024-08-03,7802260,6930460
ESS,울산시,2024-08-03,2120780,1577220
ESS,인천시,2024-08-03,27064560,21857618
ESS,전라남도,2024-08-03,2364128680,2106405944
ESS,전라북도,2024-08-03,286180035,245903445
ESS,제주도,2024-08-03,37128515,32246348
ESS,충청남도,2024-08-03,514761876,452949923
ESS,충청북도,2024-08-03,214202438,189042573
ESS,강원도,2024-08-04,340155165,293909256
ESS,경기도,2024-08-04,90782116,78996854
ESS,경상남도,2024-08-04,145419659,120751440
ESS,경상북도,2024-08-04,360504353,296401448
ESS,광주시,2024-08-04,10972120,9606800
ESS,대구시,2024-08-04,10138682,8669592
ESS,대전시,2024-08-04,276240,215760
ESS,부산시,2024-08-04,10684368,9358480
ESS,서울시,2024-08-04,792480,697200
ESS,세종시,2024-08-04,8418720,7461680
ESS,울산시,2024-08-04,1842420,1446000
ESS,인천시,2024-08-04,26380207,21682542
ESS,전라남도,2024-08-04,2345510402,2087289312
ESS,전라북도,2024-08-04,285404108,246514431
ESS,제주도,2024-08-04,34115359,27419880
ESS,충청남도,2024-08-04,517778700,454783881
ESS,충청북도,2024-08-04,215020800,190680428
ESS,강원도,2024-08-05,347838661,296274769
ESS,경기도,2024-08-05,88159894,75271814
ESS,경상남도,2024-08-05,161564024,141914171
ESS,경상북도,2024-08-05,323023706,299344654
ESS,광주시,2024-08-05,8012800,4277360
ESS,대구시,2024-08-05,11587720,9947084
ESS,대전시,2024-08-05,203200,154720
ESS,부산시,2024-08-05,11819732,10307252
ESS,서울시,2024-08-05,639480,553480
ESS,세종시,2024-08-05,7822040,6955020
ESS,울산시,2024-08-05,2173980,1665800
ESS,인천시,2024-08-05,30027441,20883801
ESS,전라남도,2024-08-05,2207239691,1956935824
ESS,전라북도,2024-08-05,227701651,200742570
ESS,제주도,2024-08-05,34813844,28545437
ESS,충청남도,2024-08-05,491350186,433918443
ESS,충청북도,2024-08-05,210532735,188034396
ESS,강원도,2024-08-06,293121670,275716519
ESS,경기도,2024-08-06,81974160,71958541
ESS,경상남도,2024-08-06,158956860,138666602
ESS,경상북도,2024-08-06,314317051,280027586
ESS,광주시,2024-08-06,8353120,9699640
ESS,대구시,2024-08-06,12942924,11188708
ESS,대전시,2024-08-06,273600,215440
ESS,부산시,2024-08-06,11546252,10084980
ESS,서울시,2024-08-06,776880,681640
ESS,세종시,2024-08-06,8396760,7467840
ESS,울산시,2024-08-06,2138700,1704400
ESS,인천시,2024-08-06,23597254,22100372
ESS,전라남도,2024-08-06,2386590288,2148840261
ESS,전라북도,2024-08-06,289084605,257911839
ESS,제주도,2024-08-06,35311636,28873196
ESS,충청남도,2024-08-06,510715012,454928697
ESS,충청북도,2024-08-06,218358132,194097023
ESS,강원도,2024-08-07,335542733,286008601
ESS,경기도,2024-08-07,83437783,72475967
ESS,경상남도,2024-08-07,162343808,137904665
ESS,경상북도,2024-08-07,339766597,298760594
ESS,광주시,2024-08-07,10781880,9360280
ESS,대구시,2024-08-07,11733968,10106244
ESS,대전시,2024-08-07,275440,215680
ESS,부산시,2024-08-07,11637096,10323964
ESS,서울시,2024-08-07,762960,668680
ESS,세종시,2024-08-07,7717080,6848900
ESS,울산시,2024-08-07,1994120,1579360
ESS,인천시,2024-08-07,18405784,15354378
ESS,전라남도,2024-08-07,2389554114,2127176698
ESS,전라북도,2024-08-07,292931475,255773394
ESS,제주도,2024-08-07,33823885,27320956
ESS,충청남도,2024-08-07,520955239,457804631
ESS,충청북도,2024-08-07,214979878,190643769
ESS,강원도,2024-08-08,249863533,224585094
ESS,경기도,2024-08-08,63416677,54896380
ESS,경상남도,2024-08-08,167310364,143902437
ESS,경상북도,2024-08-08,381740652,315978444
ESS,광주시,2024-08-08,10247760,8779760
ESS,대구시,2024-08-08,10184478,8260668
ESS,대전시,2024-08-08,192440,147000
ESS,부산시,2024-08-08,11673836,9295956
ESS,서울시,2024-08-08,429480,358160
ESS,세종시,2024-08-08,4400980,3943680
ESS,울산시,2024-08-08,1718820,1333800
ESS,인천시,2024-08-08,16491558,12496611
ESS,전라남도,2024-08-08,2297831395,2054013431
ESS,전라북도,2024-08-08,247960377,217802787
ESS,제주도,2024-08-08,52947616,44926192
ESS,충청남도,2024-08-08,358881413,315503430
ESS,충청북도,2024-08-08,145920564,128507193
ESS,강원도,2024-08-09,345525774,308157545
ESS,경기도,2024-08-09,91484793,77893040
ESS,경상남도,2024-08-09,161027248,140320217
ESS,경상북도,2024-08-09,359778863,302867639
ESS,광주시,2024-08-09,11075280,9567480
ESS,대구시,2024-08-09,9311744,8084434
ESS,대전시,2024-08-09,272920,215840
ESS,부산시,2024-08-09,10339404,8842020
ESS,서울시,2024-08-09,795440,694960
ESS,세종시,2024-08-09,8524980,7466440
ESS,울산시,2024-08-09,2561860,1846640
ESS,인천시,2024-08-09,26317584,20447574
ESS,전라남도,2024-08-09,2373233117,2116887339
ESS,전라북도,2024-08-09,300806792,263590694
ESS,제주도,2024-08-09,47351980,37704536
ESS,충청남도,2024-08-09,513102726,450916719
ESS,충청북도,2024-08-09,218147513,191817205
ESS,강원도,2024-08-10,334973598,297047856
ESS,경기도,2024-08-10,91062641,81495364
ESS,경상남도,2024-08-10,162054589,134456648
ESS,경상북도,2024-08-10,388379586,310021325
ESS,광주시,2024-08-10,11132960,9617160
ESS,대구시,2024-08-10,9280376,8056592
ESS,대전시,2024-08-10,275400,216160
ESS,부산시,2024-08-10,9315096,8232732
ESS,서울시,2024-08-10,788320,692040
ESS,세종시,2024-08-10,7963060,7093900
ESS,울산시,2024-08-10,2252420,1732100
ESS,인천시,2024-08-10,26327334,20997248
ESS,전라남도,2024-08-10,2384392999,2114646002
ESS,전라북도,2024-08-10,290369674,252752473
ESS,제주도,2024-08-10,29817813,22100173
ESS,충청남도,2024-08-10,506032892,446198755
ESS,충청북도,2024-08-10,215372749,189510177
ESS,강원도,2024-08-11,334832950,295813881
ESS,경기도,2024-08-11,91937129,79485482
ESS,경상남도,2024-08-11,154351573,141173086
ESS,경상북도,2024-08-11,371535349,338976616
ESS,광주시,2024-08-11,11167920,9756280
ESS,대구시,2024-08-11,9506474,8263700
ESS,대전시,2024-08-11,276160,215800
ESS,부산시,2024-08-11,9059004,7848680
ESS,서울시,2024-08-11,556360,476000
ESS,세종시,2024-08-11,8385140,7451480
ESS,울산시,2024-08-11,2386020,1676080
ESS,인천시,2024-08-11,31190392,24852511
ESS,전라남도,2024-08-11,2410278259,2153882945
ESS,전라북도,2024-08-11,298849577,259689228
ESS,제주도,2024-08-11,45828028,36724485
ESS,충청남도,2024-08-11,512474891,448954131
ESS,충청북도,2024-08-11,214385640,190442623
ESS,강원도,2024-08-12,340877859,294726790
ESS,경기도,2024-08-12,94407081,83331022
ESS,경상남도,2024-08-12,159564505,136802047
ESS,경상북도,2024-08-12,365939094,321839611
ESS,광주시,2024-08-12,11107920,9763480
ESS,대구시,2024-08-12,9564178,8306184
ESS,대전시,2024-08-12,276640,216000
ESS,부산시,2024-08-12,10647216,10406296
ESS,서울시,2024-08-12,655840,565280
ESS,세종시,2024-08-12,8395680,7460580
ESS,울산시,2024-08-12,2289180,1847760
ESS,인천시,2024-08-12,27567545,21973974
ESS,전라남도,2024-08-12,2390113789,2150453983
ESS,전라북도,2024-08-12,290516153,254849318
ESS,제주도,2024-08-12,34471053,30529350
ESS,충청남도,2024-08-12,506992182,450375663
ESS,충청북도,2024-08-12,213170615,189511913
ESS,강원도,2024-08-13,345601294,312597580
ESS,경기도,2024-08-13,97769002,85068219
ESS,경상남도,2024-08-13,161434595,135351225
ESS,경상북도,2024-08-13,356593717,332267859
ESS,광주시,2024-08-13,11001000,9443640
ESS,대구시,2024-08-13,9611908,8907732
ESS,대전시,2024-08-13,16120,0
ESS,부산시,2024-08-13,11944408,10741824
ESS,서울시,2024-08-13,790120,693720
ESS,세종시,2024-08-13,8397000,7465260
ESS,울산시,2024-08-13,2320700,1839700
ESS,인천시,2024-08-13,31570635,21268698
ESS,전라남도,2024-08-13,2287607638,2020295933
ESS,전라북도,2024-08-13,296175635,260331469
ESS,제주도,2024-08-13,58379609,53802673
ESS,충청남도,2024-08-13,520403846,459425261
ESS,충청북도,2024-08-13,214641757,188584969
ESS,강원도,2024-08-14,357770609,321836670
ESS,경기도,2024-08-14,96642904,84276630
ESS,경상남도,2024-08-14,164230516,140134104
ESS,경상북도,2024-08-14,389940042,318832879
ESS,광주시,2024-08-14,11059640,9535040
ESS,대구시,2024-08-14,13912278,12108744
ESS,대전시,2024-08-14,271200,216480
ESS,부산시,2024-08-14,12119728,8949224
ESS,서울시,2024-08-14,792520,695560
ESS,세종시,2024-08-14,8397540,7477980
ESS,울산시,2024-08-14,2167800,1610200
ESS,인천시,2024-08-14,28207176,23426402
ESS,전라남도,2024-08-14,2387047461,2155026465
ESS,전라북도,2024-08-14,299139281,261226757
ESS,제주도,2024-08-14,38200357,31469480
ESS,충청남도,2024-08-14,520554454,459086819
ESS,충청북도,2024-08-14,213168641,190915090
ESS,강원도,2024-08-15,360815927,313178836
ESS,경기도,2024-08-15,97141939,84531370
ESS,경상남도,2024-08-15,162811394,137419632
ESS,경상북도,2024-08-15,397788642,347957065
ESS,광주시,2024-08-15,11076640,9771600
ESS,대구시,2024-08-15,14083810,12228968
ESS,대전시,2024-08-15,278720,218600
ESS,부산시,2024-08-15,10105820,10393924
ESS,서울시,2024-08-15,789600,693760
ESS,세종시,2024-08-15,8292180,7387520
ESS,울산시,2024-08-15,2136320,1625080
ESS,인천시,2024-08-15,25184599,22469362
ESS,전라남도,2024-08-15,2363324684,2121402745
ESS,전라북도,2024-08-15,289001724,247136376
ESS,제주도,2024-08-15,34004293,27984422
ESS,충청남도,2024-08-15,487999027,429627289
ESS,충청북도,2024-08-15,211937797,188496123
ESS,강원도,2024-08-16,342610785,306466485
ESS,경기도,2024-08-16,98694451,86118993
ESS,경상남도,2024-08-16,150247746,135210086
ESS,경상북도,2024-08-16,372173121,320283548
ESS,광주시,2024-08-16,10735400,9361080
ESS,대구시,2024-08-16,13830604,12008946
ESS,대전시,2024-08-16,232840,180720
ESS,부산시,2024-08-16,11391068,10096256
ESS,서울시,2024-08-16,794320,462520
ESS,세종시,2024-08-16,8423500,7486360
ESS,울산시,2024-08-16,2364420,1779300
ESS,인천시,2024-08-16,27239527,20426853
ESS,전라남도,2024-08-16,2143980239,1905573202
ESS,전라북도,2024-08-16,275128074,245651509
ESS,제주도,2024-08-16,41609519,34751876
ESS,충청남도,2024-08-16,515898376,450087084
ESS,충청북도,2024-08-16,212646923,191143496
ESS,강원도,2024-08-17,362900185,309306380
ESS,경기도,2024-08-17,94526365,79500485
ESS,경상남도,2024-08-17,158933986,129743861
ESS,경상북도,2024-08-17,347088535,325979922
ESS,광주시,2024-08-17,10430200,8763240
ESS,대구시,2024-08-17,13887758,11982142
ESS,대전시,2024-08-17,275400,217600
ESS,부산시,2024-08-17,11876960,10485672
ESS,서울시,2024-08-17,541640,462560
ESS,세종시,2024-08-17,8392380,7466420
ESS,울산시,2024-08-17,2376360,1787680
ESS,인천시,2024-08-17,23750443,19682827
ESS,전라남도,2024-08-17,2321025413,2059328118
ESS,전라북도,2024-08-17,270791433,235458786
ESS,제주도,2024-08-17,37041101,30060358
ESS,충청남도,2024-08-17,508162089,445522294
ESS,충청북도,2024-08-17,214183214,189744866
ESS,강원도,2024-08-18,343120268,314667597
ESS,경기도,2024-08-18,93362056,83506285
ESS,경상남도,2024-08-18,146181602,131942334
ESS,경상북도,2024-08-18,371006381,298405358
ESS,광주시,2024-08-18,10294640,9088440
ESS,대구시,2024-08-18,13296292,11603856
ESS,대전시,2024-08-18,274840,217800
ESS,부산시,2024-08-18,11081488,9736600
ESS,서울시,2024-08-18,541880,462640
ESS,세종시,2024-08-18,8392640,7465120
ESS,울산시,2024-08-18,2316540,1786480
ESS,인천시,2024-08-18,23264514,18041134
ESS,전라남도,2024-08-18,2350657630,2081441477
ESS,전라북도,2024-08-18,280420303,246083579
ESS,제주도,2024-08-18,49286271,39840564
ESS,충청남도,2024-08-18,501536197,442004431
ESS,충청북도,2024-08-18,217446952,193036735
ESS,강원도,2024-08-19,354918732,318572622
